,Team Name,Season,Wins,Losses,Win Percent,Division Rank,SRS,Pace,Relative Pace,Offensive Rating,Relative Offensive Rating,Defensive Rating,Relative Defensive Rating,Playoff Result,Coaches,Top Win Shares
512,Washington Wizards,1989-90,31,51,.378,4,-2.43,99.4,1.1,107.5,-0.6,109.7,1.6,None,W. Unseld (31-51),D. Walker (6.3)
513,Washington Wizards,1988-89,40,42,.488,4,-1.77,100.8,0.2,106.4,-1.4,108.5,0.7,None,W. Unseld (40-42),J. Williams (6.9)
514,Washington Wizards,1987-88,38,44,.463,2,-0.16,98.1,-1.5,106.5,-1.5,107.2,-0.8,Lost E. Conf. 1st Rnd.,"K. Loughery (8-19), W. Unseld (30-25)",M. Malone (9.2)
515,Washington Wizards,1986-87,42,40,.512,3,-1.02,100.2,-0.6,105.7,-2.6,107.0,-1.3,Lost E. Conf. 1st Rnd.,K. Loughery (42-40),M. Malone (9.4)
516,Washington Wizards,1985-86,39,43,.476,3,-1.28,99.1,-3.0,103.0,-4.2,104.8,-2.4,Lost E. Conf. 1st Rnd.,"G. Shue (32-37), K. Loughery (7-6)",J. Malone (6.1)
517,Washington Wizards,1984-85,40,42,.488,4,0.15,100.3,-1.8,104.3,-3.6,104.6,-3.3,Lost E. Conf. 1st Rnd.,G. Shue (40-42),G. Ballard (6.0)
518,Washington Wizards,1983-84,35,47,.427,5,-2.36,97.4,-4.0,104.2,-3.4,107.2,-0.4,Lost E. Conf. 1st Rnd.,G. Shue (35-47),J. Ruland (9.3)
519,Washington Wizards,1982-83,42,40,.512,5,0.20,99.4,-3.7,99.1,-5.6,99.3,-5.4,None,G. Shue (42-40),J. Ruland (10.1)
520,Washington Wizards,1981-82,43,39,.524,4,1.06,99.4,-1.5,103.3,-3.6,102.5,-4.4,Lost E. Conf. Semis,G. Shue (43-39),G. Ballard (9.4)
521,Washington Wizards,1980-81,39,43,.476,4,0.42,102.4,0.6,102.7,-2.8,102.7,-2.8,None,G. Shue (39-43),G. Ballard (6.9)
522,Washington Wizards,1979-80,39,43,.476,3,-2.27,102.6,-0.5,103.2,-2.1,105.7,0.4,Lost E. Conf. 1st Rnd.,D. Motta (39-43),W. Unseld (8.4)
523,Washington Wizards,1978-79,54,28,.659,1,4.75,106.5,0.7,107.4,3.6,102.7,-1.1,Lost Finals,D. Motta (54-28),E. Hayes (9.4)
524,Washington Wizards,1977-78,44,38,.537,2,0.82,108.1,1.4,101.3,0.4,100.5,-0.4,Won Finals,D. Motta (44-38),E. Hayes (8.3)
525,Washington Wizards,1976-77,48,34,.585,2,0.90,105.9,-0.6,99.3,-0.2,98.4,-1.1,Lost E. Conf. Semis,D. Motta (48-34),E. Hayes (12.1)
526,Washington Wizards,1975-76,48,34,.585,2,2.20,104.3,-1.2,97.5,-0.8,95.3,-3.0,Lost E. Conf. Semis,K. Jones (48-34),W. Unseld (9.5)
527,Washington Wizards,1974-75,60,22,.732,1,6.53,106.1,1.6,98.0,0.3,91.3,-6.4,Lost Finals,K. Jones (60-22),E. Hayes (12.5)
528,Washington Wizards,1973-74,47,35,.573,1,1.19,106.3,-1.5,95.6,-2.1,94.2,-3.5,Lost E. Conf. Semis,K. Jones (47-35),E. Hayes (10.6)
529,Washington Wizards,1972-73,52,30,.634,1,2.85,108.7,-2.0,96.3,-0.5,93.3,-3.5,Lost E. Conf. Semis,G. Shue (52-30),M. Riordan (11.1)
530,Washington Wizards,1971-72,38,44,.463,1,-1.26,110.5,-1.5,96.5,-1.4,97.6,-0.3,Lost E. Conf. Semis,G. Shue (38-44),A. Clark (10.7)
531,Washington Wizards,1970-71,42,40,.512,1,0.91,116.5,1.4,96.2,-1.0,95.7,-1.5,Lost Finals,G. Shue (42-40),W. Unseld (10.0)
532,Washington Wizards,1969-70,50,32,.610,3,1.94,121.0,3.9,98.7,-0.3,96.9,-2.1,Lost E. Div. Semis,G. Shue (50-32),W. Unseld (11.1)
533,Washington Wizards,1968-69,57,25,.695,1,4.05,121.8,4.9,95.2,-0.3,91.7,-3.8,Lost E. Div. Semis,G. Shue (57-25),W. Unseld (10.8)
534,Washington Wizards,1967-68,36,46,.439,6,-0.23,121.5,1.7,96.2,-0.6,96.6,-0.2,None,G. Shue (36-46),E. Monroe (9.3)
535,Washington Wizards,1966-67,20,61,.247,5,-5.87,123.0,1.4,93.4,-2.7,98.6,2.5,None,"M. Farmer (1-8), B. Jeannette (3-13), G. Shue (16-40)",G. Johnson (5.0)
536,Washington Wizards,1965-66,38,42,.475,2,-1.06,123.1,1.7,95.8,0.9,96.8,1.9,Lost W. Div. Semis,P. Seymour (38-42),B. Howell (8.7)
537,Washington Wizards,1964-65,37,43,.463,3,-1.97,116.2,-1.1,96.8,3.2,98.7,5.1,Lost W. Div. Finals,B. Jeannette (37-43),W. Bellamy (12.1)
538,Washington Wizards,1963-64,31,49,.388,4,-1.59,117.0,3.8,95.0,0.4,96.6,2.0,None,S. Leonard (31-49),W. Bellamy (14.4)
539,Washington Wizards,1962-63,25,55,.313,5,-3.63,112.2,-2.8,97.5,1.6,101.1,5.2,None,"J. McMahon (12-26), S. Leonard (13-29)",W. Bellamy (13.7)
540,Washington Wizards,1961-62,18,62,.225,5,-7.54,122.9,1.6,90.0,-3.6,96.9,3.3,None,J. Pollard (18-62),W. Bellamy (16.3)
541,Atlanta Hawks,2018-19,12,28,.300,5,-8.71,104.2,4.7,104.2,-5.8,112.2,2.2,None,L. Pierce (12-28),J. Collins (2.1)
542,Atlanta Hawks,2017-18,24,58,.293,5,-5.30,98.3,1.0,105.0,-3.6,110.6,2.0,None,M. Budenholzer (24-58),J. Collins (5.4)
543,Atlanta Hawks,2016-17,43,39,.524,2,-1.23,97.4,1.0,104.9,-3.9,105.7,-3.1,Lost E. Conf. 1st Rnd.,M. Budenholzer (43-39),D. Howard (8.3)
544,Atlanta Hawks,2015-16,48,34,.585,2,3.49,97.1,1.3,105.1,-1.3,101.4,-5.0,Lost E. Conf. Semis,M. Budenholzer (48-34),P. Millsap (10.1)
545,Atlanta Hawks,2014-15,60,22,.732,1,4.75,93.9,0.0,108.9,3.3,103.1,-2.5,Lost E. Conf. Finals,M. Budenholzer (60-22),A. Horford (8.7)
546,Atlanta Hawks,2013-14,38,44,.463,4,-0.88,94.6,0.7,105.9,-0.8,106.4,-0.3,Lost E. Conf. 1st Rnd.,M. Budenholzer (38-44),P. Millsap (6.7)
547,Atlanta Hawks,2012-13,44,38,.537,2,-0.08,92.6,0.6,104.8,-1.1,104.4,-1.5,Lost E. Conf. 1st Rnd.,L. Drew (44-38),A. Horford (8.8)
548,Atlanta Hawks,2011-12,40,26,.606,2,2.67,90.2,-1.1,104.9,0.3,101.2,-3.4,Lost E. Conf. 1st Rnd.,L. Drew (40-26),J. Smith (6.8)
549,Atlanta Hawks,2010-11,44,38,.537,3,-1.10,89.3,-2.8,106.1,-1.2,107.0,-0.3,Lost E. Conf. Semis,L. Drew (44-38),A. Horford (10.1)
550,Atlanta Hawks,2009-10,53,29,.646,2,4.44,90.1,-2.6,111.9,4.3,106.7,-0.9,Lost E. Conf. Semis,M. Woodson (53-29),A. Horford (10.9)
551,Atlanta Hawks,2008-09,47,35,.573,2,1.70,89.6,-2.1,109.3,1.0,107.6,-0.7,Lost E. Conf. Semis,M. Woodson (47-35),J. Johnson (7.6)
552,Atlanta Hawks,2007-08,37,45,.451,3,-2.23,91.1,-1.3,106.9,-0.6,108.9,1.4,Lost E. Conf. 1st Rnd.,M. Woodson (37-45),J. Childress (7.6)
553,Atlanta Hawks,2006-07,30,52,.366,5,-4.86,90.0,-1.9,103.0,-3.5,108.3,1.8,None,M. Woodson (30-52),J. Childress (5.5)
554,Atlanta Hawks,2005-06,26,56,.317,5,-4.69,90.4,-0.1,106.4,0.2,111.6,5.4,None,M. Woodson (26-56),J. Johnson (6.0)
555,Atlanta Hawks,2004-05,13,69,.159,5,-9.62,91.4,0.5,100.6,-5.5,111.1,5.0,None,M. Woodson (13-69),J. Childress (4.6)
556,Atlanta Hawks,2003-04,28,54,.341,7,-5.00,90.8,0.7,101.0,-1.9,106.1,3.2,None,T. Stotts (28-54),S. Abdur-Rahim (6.6)
557,Atlanta Hawks,2002-03,35,47,.427,5,-3.87,91.0,0.0,102.3,-1.3,106.1,2.5,None,"L. Kruger (11-16), T. Stotts (24-31)",S. Abdur-Rahim (9.7)
558,Atlanta Hawks,2001-02,33,49,.402,6,-4.41,91.9,1.2,101.8,-2.7,106.4,1.9,None,L. Kruger (33-49),J. Terry (8.6)
559,Atlanta Hawks,2000-01,25,57,.305,7,-5.55,91.9,0.6,98.7,-4.3,104.3,1.3,None,L. Kruger (25-57),J. Terry (6.5)
560,Atlanta Hawks,1999-00,28,54,.341,7,-5.41,91.7,-1.4,102.0,-2.1,107.9,3.8,None,L. Wilkens (28-54),D. Mutombo (9.9)
561,Atlanta Hawks,1998-99,31,19,.620,2,2.82,85.3,-3.6,100.5,-1.7,97.1,-5.1,Lost E. Conf. Semis,L. Wilkens (31-19),D. Mutombo (7.9)
562,Atlanta Hawks,1997-98,50,32,.610,4,3.85,87.7,-2.6,108.2,3.2,104.3,-0.7,Lost E. Conf. 1st Rnd.,L. Wilkens (50-32),D. Mutombo (10.8)
563,Atlanta Hawks,1996-97,56,26,.683,2,5.52,86.8,-3.3,108.5,1.8,102.3,-4.4,Lost E. Conf. Semis,L. Wilkens (56-26),M. Blaylock (12.5)
564,Atlanta Hawks,1995-96,46,36,.561,4,1.29,89.6,-2.2,109.4,1.8,108.0,0.4,Lost E. Conf. Semis,L. Wilkens (46-36),M. Blaylock (9.0)
565,Atlanta Hawks,1994-95,42,40,.512,5,1.06,89.8,-3.1,106.6,-1.7,105.2,-3.1,Lost E. Conf. 1st Rnd.,L. Wilkens (42-40),M. Blaylock (9.4)
566,Atlanta Hawks,1993-94,57,25,.695,1,4.94,94.2,-0.9,107.2,0.9,101.7,-4.6,Lost E. Conf. Semis,L. Wilkens (57-25),M. Blaylock (10.2)
567,Atlanta Hawks,1992-93,43,39,.524,4,-0.67,97.6,0.8,109.3,1.3,110.2,2.2,Lost E. Conf. 1st Rnd.,B. Weiss (43-39),D. Wilkins (10.5)
568,Atlanta Hawks,1991-92,38,44,.463,5,-1.15,97.8,1.2,107.3,-0.9,108.9,0.7,None,B. Weiss (38-44),K. Willis (8.8)
569,Atlanta Hawks,1990-91,43,39,.524,4,0.72,98.6,0.8,110.9,3.0,110.1,2.2,Lost E. Conf. 1st Rnd.,B. Weiss (43-39),D. Wilkins (11.4)
570,Atlanta Hawks,1989-90,41,41,.500,6,0.64,95.8,-2.5,113.0,4.9,111.9,3.8,None,M. Fratello (41-41),D. Wilkins (11.1)
571,Atlanta Hawks,1988-89,52,30,.634,3,5.26,98.3,-2.3,112.2,4.4,107.2,-0.6,Lost E. Conf. 1st Rnd.,M. Fratello (52-30),M. Malone (10.7)
572,Atlanta Hawks,1987-88,50,32,.610,3,4.02,96.4,-3.2,111.3,3.3,107.6,-0.4,Lost E. Conf. Semis,M. Fratello (50-32),D. Wilkins (9.8)
573,Atlanta Hawks,1986-87,57,25,.695,1,7.18,97.4,-3.4,112.6,4.3,105.2,-3.1,Lost E. Conf. Semis,M. Fratello (57-25),D. Wilkins (12.2)
574,Atlanta Hawks,1985-86,50,32,.610,2,2.59,100.0,-2.1,107.9,0.7,105.6,-1.6,Lost E. Conf. Semis,M. Fratello (50-32),D. Wilkins (10.8)
575,Atlanta Hawks,1984-85,34,48,.415,5,-1.14,99.8,-2.3,105.9,-2.0,107.3,-0.6,None,M. Fratello (34-48),D. Wilkins (7.6)
576,Atlanta Hawks,1983-84,40,42,.488,3,-1.08,95.3,-6.1,105.5,-2.1,106.9,-0.7,Lost E. Conf. 1st Rnd.,M. Fratello (40-42),D. Roundfield (7.1)
577,Atlanta Hawks,1982-83,43,39,.524,2,-0.72,98.9,-4.2,102.2,-2.5,103.2,-1.5,Lost E. Conf. 1st Rnd.,K. Loughery (43-39),D. Roundfield (7.4)
578,Atlanta Hawks,1981-82,42,40,.512,2,0.81,95.1,-5.8,105.1,-1.8,104.6,-2.3,Lost E. Conf. 1st Rnd.,K. Loughery (42-40),D. Roundfield (6.5)
579,Atlanta Hawks,1980-81,31,51,.378,4,-2.37,99.4,-2.4,104.3,-1.2,107.3,1.8,None,"H. Brown (31-48), M. Fratello (0-3)",D. Roundfield (7.0)
580,Atlanta Hawks,1979-80,50,32,.610,1,2.83,98.9,-4.2,105.2,-0.1,102.3,-3.0,Lost E. Conf. Semis,H. Brown (50-32),T. Rollins (9.2)
581,Atlanta Hawks,1978-79,46,36,.561,3,1.92,102.5,-3.3,105.6,1.8,103.6,-0.2,Lost E. Conf. Semis,H. Brown (46-36),J. Drew (8.9)
582,Atlanta Hawks,1977-78,41,41,.500,4,-0.13,103.3,-3.4,99.7,-1.2,99.8,-1.1,Lost E. Conf. 1st Rnd.,H. Brown (41-41),J. Drew (8.9)
583,Atlanta Hawks,1976-77,31,51,.378,6,-3.87,104.6,-1.9,97.8,-1.7,101.6,2.1,None,H. Brown (31-51),J. Drew (7.9)
584,Atlanta Hawks,1975-76,29,53,.354,5,-2.66,103.6,-1.9,98.4,0.1,101.2,2.9,None,"C. Fitzsimmons (28-46), G. Tormohlen (1-7)",J. Drew (10.6)
585,Atlanta Hawks,1974-75,31,51,.378,4,-1.32,106.3,1.8,98.3,0.6,99.5,1.8,None,C. Fitzsimmons (31-51),J. Drew (7.1)
586,Atlanta Hawks,1973-74,35,47,.427,2,-1.47,110.8,3.0,97.7,0.0,99.0,1.3,None,C. Fitzsimmons (35-47),L. Hudson (8.8)
587,Atlanta Hawks,1972-73,46,36,.561,2,-0.15,113.8,3.1,98.0,1.2,98.0,1.2,Lost E. Conf. Semis,C. Fitzsimmons (46-36),L. Hudson (9.3)
588,Atlanta Hawks,1971-72,36,46,.439,2,-1.94,110.7,-1.3,98.7,0.8,100.3,2.4,Lost E. Conf. Semis,R. Guerin (36-46),W. Bellamy (10.3)
589,Atlanta Hawks,1970-71,36,46,.439,2,-1.30,117.2,2.1,96.9,-0.3,98.4,1.2,Lost E. Conf. Semis,R. Guerin (36-46),L. Hudson (7.9)
590,Atlanta Hawks,1969-70,48,34,.585,1,0.31,114.4,-2.7,102.3,3.3,101.9,2.9,Lost W. Div. Finals,R. Guerin (48-34),L. Hudson (11.1)
591,Atlanta Hawks,1968-69,48,34,.585,2,2.06,113.9,-3.0,97.4,1.9,95.5,0.0,Lost W. Div. Finals,R. Guerin (48-34),L. Hudson (10.1)
592,Atlanta Hawks,1967-68,56,26,.683,1,2.37,113.7,-6.1,98.4,1.6,96.0,-0.8,Lost W. Div. Semis,R. Guerin (56-26),Z. Beaty (11.8)
593,Atlanta Hawks,1966-67,39,42,.481,2,-1.44,117.7,-3.9,96.1,0.0,97.4,1.3,Lost W. Div. Finals,R. Guerin (39-42),L. Wilkens (7.6)
594,Atlanta Hawks,1965-66,36,44,.450,3,-0.50,116.6,-4.8,95.6,0.7,96.1,1.2,Lost W. Div. Finals,R. Guerin (36-44),Z. Beaty (10.3)
595,Atlanta Hawks,1964-65,45,35,.563,2,2.68,115.1,-2.2,94.5,0.9,91.8,-1.8,Lost W. Div. Semis,"H. Gallatin (17-16), R. Guerin (28-19)",Z. Beaty (10.8)
596,Atlanta Hawks,1963-64,46,34,.575,2,1.39,114.6,1.4,95.4,0.8,94.0,-0.6,Lost W. Div. Finals,H. Gallatin (46-34),B. Pettit (14.9)
597,Atlanta Hawks,1962-63,48,32,.600,2,1.38,115.6,0.6,94.8,-1.1,93.3,-2.6,Lost W. Div. Finals,H. Gallatin (48-32),B. Pettit (14.3)
598,Atlanta Hawks,1961-62,29,51,.363,4,-2.96,124.6,3.3,95.2,1.6,97.8,4.2,None,"P. Seymour (5-9), A. Levane (20-40), B. Pettit (4-2)",B. Pettit (11.5)
599,Atlanta Hawks,1960-61,51,28,.646,1,2.99,129.1,5.6,91.4,-0.7,88.7,-3.4,Lost Finals,P. Seymour (51-28),B. Pettit (14.9)
600,Atlanta Hawks,1959-60,46,29,.613,1,1.77,120.0,-2.3,94.0,2.9,91.8,0.7,Lost Finals,E. Macauley (46-29),C. Hagan (11.8)
601,Atlanta Hawks,1958-59,49,23,.681,1,2.89,115.6,3.6,93.3,3.1,90.1,-0.1,Lost W. Div. Finals,"A. Phillip (6-4), E. Macauley (43-19)",B. Pettit (14.8)
602,Atlanta Hawks,1957-58,41,31,.569,1,0.82,119.5,2.5,89.7,0.9,88.6,-0.2,Won Finals,A. Hannum (41-31),B. Pettit (11.0)
603,Atlanta Hawks,1956-57,34,38,.472,1,-0.27,108.3,3.4,89.0,0.1,89.1,0.2,Lost Finals,"R. Holzman (14-19), S. Martin (5-3), A. Hannum (15-16)",B. Pettit (11.6)
604,Atlanta Hawks,1955-56,33,39,.458,3,-1.42,109.4,6.6,87.6,-2.7,88.9,-1.4,Lost W. Div. Finals,R. Holzman (33-39),B. Pettit (13.8)
605,Atlanta Hawks,1954-55,26,46,.361,4,-2.66,100.5,2.4,86.4,-3.4,89.4,-0.4,None,R. Holzman (26-46),B. Pettit (10.7)
606,Atlanta Hawks,1953-54,21,51,.292,4,-4.55,84.2,0.6,82.9,-4.6,89.2,1.7,None,"A. Levane (11-35), R. Holzman (10-16)",G. Ratkovicz (5.2)
607,Atlanta Hawks,1952-53,27,44,.380,5,-2.49,88.6,8.1,84.0,-4.0,85.7,-2.0,None,A. Levane (27-44),M. Hutchins (6.9)
608,Atlanta Hawks,1951-52,17,49,.258,5,-7.04,90.7,4.9,80.4,-6.5,89.1,2.2,None,D. Moore (17-49),D. Otten (5.6)
609,Atlanta Hawks,1950-51,25,43,.368,5,-3.22,103.9,18.4,80.8,-4.3,84.4,-0.7,None,"D. McMillan (9-14), J. Logan (2-1), M. Todorovich (14-28)",F. Brian (5.6)
610,Atlanta Hawks,1949-50,29,35,.453,3,-1.43,None,None,None,None,None,None,Lost W. Div. Semis,"R. Potter (1-6), R. Auerbach (28-29)",D. Otten (5.2)
611,Chicago Bulls,2018-19,10,30,.250,4,-9.02,98.0,-1.5,101.4,-8.6,110.9,0.9,None,"F. Hoiberg (5-19), J. Boylen (5-11)",R. Arcidiacono (1.9)
612,Chicago Bulls,2017-18,27,55,.329,5,-6.84,98.3,1.0,103.8,-4.8,110.9,2.3,None,F. Hoiberg (27-55),B. Portis (3.5)
613,Chicago Bulls,2016-17,41,41,.500,4,0.03,95.3,-1.1,107.4,-1.4,107.0,-1.8,Lost E. Conf. 1st Rnd.,F. Hoiberg (41-41),J. Butler (13.8)
614,Chicago Bulls,2015-16,42,40,.512,4,-1.46,95.7,-0.1,105.0,-1.4,106.5,0.1,None,F. Hoiberg (42-40),J. Butler (9.1)
615,Chicago Bulls,2014-15,50,32,.610,2,2.54,92.8,-1.1,107.5,1.9,104.3,-1.3,Lost E. Conf. Semis,T. Thibodeau (50-32),J. Butler (11.2)
616,Chicago Bulls,2013-14,48,34,.585,2,1.20,90.2,-3.7,102.5,-4.2,100.5,-6.2,Lost E. Conf. 1st Rnd.,T. Thibodeau (48-34),J. Noah (11.2)
617,Chicago Bulls,2012-13,45,37,.549,2,-0.02,89.3,-2.7,103.5,-2.4,103.2,-2.7,Lost E. Conf. Semis,T. Thibodeau (45-37),J. Noah (7.3)
618,Chicago Bulls,2011-12,50,16,.758,1,7.43,89.1,-2.2,107.4,2.8,98.3,-6.3,Lost E. Conf. 1st Rnd.,T. Thibodeau (50-16),J. Noah (9.0)
619,Chicago Bulls,2010-11,62,20,.756,1,6.53,90.4,-1.7,108.3,1.0,100.3,-7.0,Lost E. Conf. Finals,T. Thibodeau (62-20),D. Rose (13.1)
620,Chicago Bulls,2009-10,41,41,.500,3,-1.64,93.1,0.4,103.5,-4.1,105.3,-2.3,Lost E. Conf. 1st Rnd.,V. Del Negro (41-41),J. Noah (6.2)
621,Chicago Bulls,2008-09,41,41,.500,2,-0.16,93.1,1.4,108.4,0.1,108.7,0.4,Lost E. Conf. 1st Rnd.,V. Del Negro (41-41),B. Gordon (6.9)
622,Chicago Bulls,2007-08,33,49,.402,4,-3.19,93.0,0.6,103.9,-3.6,107.2,-0.3,None,"S. Skiles (9-16), P. Myers (0-1), J. Boylan (24-32)",B. Gordon (5.1)
623,Chicago Bulls,2006-07,49,33,.598,3,4.52,93.6,1.7,104.9,-1.6,99.6,-6.9,Lost E. Conf. Semis,S. Skiles (49-33),L. Deng (11.3)
624,Chicago Bulls,2005-06,41,41,.500,4,0.51,92.9,2.4,104.0,-2.2,103.4,-2.8,Lost E. Conf. 1st Rnd.,S. Skiles (41-41),K. Hinrich (7.6)
625,Chicago Bulls,2004-05,47,35,.573,2,0.65,92.4,1.5,101.4,-4.7,100.3,-5.8,Lost E. Conf. 1st Rnd.,S. Skiles (47-35),T. Chandler (8.3)
626,Chicago Bulls,2003-04,23,59,.280,8,-6.69,92.2,2.1,96.6,-6.3,103.4,0.5,None,"B. Cartwright (4-10), P. Myers (0-2), S. Skiles (19-47)",K. Hinrich (4.1)
627,Chicago Bulls,2002-03,30,52,.366,6,-5.31,93.5,2.5,100.2,-3.4,105.6,2.0,None,B. Cartwright (30-52),D. Marshall (6.0)
628,Chicago Bulls,2001-02,21,61,.256,8,-8.52,90.5,-0.2,98.2,-6.3,107.6,3.1,None,"T. Floyd (4-21), B. Berry (0-2), B. Cartwright (17-38)",B. Miller (4.4)
629,Chicago Bulls,2000-01,15,67,.183,8,-9.09,89.3,-2.0,97.2,-5.8,107.3,4.3,None,T. Floyd (15-67),E. Brand (6.1)
630,Chicago Bulls,1999-00,17,65,.207,8,-9.23,89.4,-3.7,94.2,-9.9,104.6,0.5,None,T. Floyd (17-65),E. Brand (7.5)
631,Chicago Bulls,1998-99,13,37,.260,8,-8.58,88.1,-0.8,92.4,-9.8,103.0,0.8,None,T. Floyd (13-37),D. Simpkins (2.9)
632,Chicago Bulls,1997-98,62,20,.756,1,7.24,89.0,-1.3,107.7,2.7,99.8,-5.2,Won Finals,P. Jackson (62-20),M. Jordan (15.8)
633,Chicago Bulls,1996-97,69,13,.841,1,10.70,90.0,-0.1,114.4,7.7,102.4,-4.3,Won Finals,P. Jackson (69-13),M. Jordan (18.3)
634,Chicago Bulls,1995-96,72,10,.878,1,11.80,91.1,-0.7,115.2,7.6,101.8,-5.8,Won Finals,P. Jackson (72-10),M. Jordan (20.4)
635,Chicago Bulls,1994-95,47,35,.573,3,4.32,92.0,-0.9,109.5,1.2,104.3,-4.0,Lost E. Conf. Semis,P. Jackson (47-35),S. Pippen (11.8)
636,Chicago Bulls,1993-94,55,27,.671,2,2.87,91.9,-3.2,106.1,-0.2,102.7,-3.6,Lost E. Conf. Semis,P. Jackson (55-27),S. Pippen (11.2)
637,Chicago Bulls,1992-93,57,25,.695,1,6.19,92.5,-4.3,112.9,4.9,106.1,-1.9,Won Finals,P. Jackson (57-25),M. Jordan (17.2)
638,Chicago Bulls,1991-92,67,15,.817,1,10.07,94.4,-2.2,115.5,7.3,104.5,-3.7,Won Finals,P. Jackson (67-15),M. Jordan (17.7)
639,Chicago Bulls,1990-91,61,21,.744,1,8.57,95.6,-2.2,114.6,6.7,105.2,-2.7,Won Finals,P. Jackson (61-21),M. Jordan (20.3)
640,Chicago Bulls,1989-90,55,27,.671,2,2.74,96.7,-1.6,112.3,4.2,109.0,0.9,Lost E. Conf. Finals,P. Jackson (55-27),M. Jordan (19.0)
641,Chicago Bulls,1988-89,47,35,.573,5,2.13,97.0,-3.6,109.1,1.3,107.7,-0.1,Lost E. Conf. Finals,D. Collins (47-35),M. Jordan (19.8)
642,Chicago Bulls,1987-88,50,32,.610,2,3.76,95.5,-4.1,109.0,1.0,105.5,-2.5,Lost E. Conf. Semis,D. Collins (50-32),M. Jordan (21.2)
643,Chicago Bulls,1986-87,40,42,.488,5,1.26,95.8,-5.0,108.6,0.3,107.6,-0.7,Lost E. Conf. 1st Rnd.,D. Collins (40-42),M. Jordan (16.9)
644,Chicago Bulls,1985-86,30,52,.366,4,-3.12,99.7,-2.4,108.6,1.4,112.4,5.2,Lost E. Conf. 1st Rnd.,S. Albeck (30-52),O. Woolridge (5.6)
645,Chicago Bulls,1984-85,38,44,.463,3,-0.50,99.4,-2.7,108.7,0.8,109.6,1.7,Lost E. Conf. 1st Rnd.,K. Loughery (38-44),M. Jordan (14.0)
646,Chicago Bulls,1983-84,27,55,.329,5,-4.69,99.8,-1.6,102.4,-5.2,107.5,-0.1,None,K. Loughery (27-55),D. Greenwood (5.7)
647,Chicago Bulls,1982-83,28,54,.341,4,-4.41,106.1,3.0,103.4,-1.3,108.0,3.3,None,P. Westhead (28-54),R. Theus (6.5)
648,Chicago Bulls,1981-82,34,48,.415,5,-1.57,99.0,-1.9,106.6,-0.3,108.6,1.7,None,"J. Sloan (19-32), P. Johnson (0-1), R. Thorn (15-15)",A. Gilmore (12.1)
649,Chicago Bulls,1980-81,45,37,.549,2,2.34,100.6,-1.2,107.8,2.3,105.8,0.3,Lost E. Conf. Semis,J. Sloan (45-37),A. Gilmore (12.3)
650,Chicago Bulls,1979-80,30,52,.366,4,-2.63,101.8,-1.3,104.3,-1.0,107.0,1.7,None,J. Sloan (30-52),R. Theus (6.9)
651,Chicago Bulls,1978-79,31,51,.378,5,-3.78,102.9,-2.9,101.3,-2.5,105.1,1.3,None,"L. Costello (20-36), S. Robertson (11-15)",A. Gilmore (12.7)
652,Chicago Bulls,1977-78,40,42,.488,3,-0.79,101.5,-5.2,102.0,1.1,102.9,2.0,None,E. Badger (40-42),A. Gilmore (11.5)
653,Chicago Bulls,1976-77,44,38,.537,3,0.92,100.0,-6.5,98.3,-1.2,97.4,-2.1,Lost W. Conf. 1st Rnd.,E. Badger (44-38),A. Gilmore (12.2)
654,Chicago Bulls,1975-76,24,58,.293,4,-2.89,100.3,-5.2,95.2,-3.1,98.0,-0.3,None,D. Motta (24-58),M. Johnson (8.3)
655,Chicago Bulls,1974-75,47,35,.573,1,2.88,99.7,-4.8,97.4,-0.3,94.4,-3.3,Lost W. Conf. Finals,D. Motta (47-35),C. Walker (10.5)
656,Chicago Bulls,1973-74,54,28,.659,2,3.20,105.0,-2.8,96.7,-1.0,93.6,-4.1,Lost W. Conf. Finals,D. Motta (54-28),C. Walker (10.6)
657,Chicago Bulls,1972-73,51,31,.622,2,3.43,104.5,-6.2,98.9,2.1,95.6,-1.2,Lost W. Conf. Semis,D. Motta (51-31),C. Walker (10.9)
658,Chicago Bulls,1971-72,57,25,.695,2,7.91,108.6,-3.4,101.9,4.0,94.3,-3.6,Lost W. Conf. Semis,D. Motta (57-25),C. Walker (14.5)
659,Chicago Bulls,1970-71,51,31,.622,2,5.47,109.7,-5.4,100.5,3.3,95.7,-1.5,Lost W. Conf. Semis,D. Motta (51-31),C. Walker (10.9)
660,Chicago Bulls,1969-70,39,43,.476,3,-1.71,116.5,-0.6,97.6,-1.4,99.1,0.1,Lost W. Div. Semis,D. Motta (39-43),C. Walker (9.8)
661,Chicago Bulls,1968-69,33,49,.402,5,-2.11,113.4,-3.5,92.0,-3.5,94.0,-1.5,None,D. Motta (33-49),B. Boozer (11.6)
662,Chicago Bulls,1967-68,29,53,.354,4,-3.76,115.7,-4.1,94.1,-2.7,97.5,0.7,Lost W. Div. Semis,R. Kerr (29-53),B. Boozer (10.6)
663,Chicago Bulls,1966-67,33,48,.407,4,-3.37,122.2,0.6,92.3,-3.8,95.4,-0.7,Lost W. Div. Semis,R. Kerr (33-48),B. Boozer (9.4)
664,New York Knicks,2018-19,10,31,.244,5,-7.95,99.8,0.3,106.5,-3.5,114.9,4.9,None,D. Fizdale (10-31),E. Kanter (3.4)
